DOLZ18;05/11/2018;18:10:47;40 - MORGAN STANLEY CTVM S/A;3737,50;5;107 - TERRA INVESTIMENTOS DTVM LTDA;Vendedor
DOLZ18;05/11/2018;18:10:47;3 - XP Investimentos CCTVM S/A;3737,50;10;107 - TERRA INVESTIMENTOS DTVM LTDA;Vendedor
DOLZ18;05/11/2018;18:10:41;3 - XP Investimentos CCTVM S/A;3737,50;10;85 - BTG Pactual CTVM S.A.;Comprador
DOLZ18;05/11/2018;18:10:33;735 - ICAP do Brasil CTVM LTDA;3737,50;5;107 - TERRA INVESTIMENTOS DTVM LTDA;Vendedor
DOLZ18;05/11/2018;18:10:29;40 - MORGAN STANLEY CTVM S/A;3737,50;5;93 - NOVA FUTURA CTVM LTDA;Comprador
DOLZ18;05/11/2018;18:10:28;735 - ICAP do Brasil CTVM LTDA;3736,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:10:28;735 - ICAP do Brasil CTVM LTDA;3736,50;5;122 - BGC LIQUIDEZ DTVM;Vendedor
DOLZ18;05/11/2018;18:10:28;107 - TERRA INVESTIMENTOS DTVM LTDA;3737,00;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:10:28;107 - TERRA INVESTIMENTOS DTVM LTDA;3737,00;15;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:25;735 - ICAP do Brasil CTVM LTDA;3737,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:25;735 - ICAP do Brasil CTVM LTDA;3737,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:21;735 - ICAP do Brasil CTVM LTDA;3737,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:20;735 - ICAP do Brasil CTVM LTDA;3737,00;5;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:18;107 - TERRA INVESTIMENTOS DTVM LTDA;3736,00;20;45 - CREDIT SUISSE BRASIL S.A. CTVM;Comprador
DOLZ18;05/11/2018;18:10:18;107 - TERRA INVESTIMENTOS DTVM LTDA;3736,00;20;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
DOLZ18;05/11/2018;18:10:15;3 - XP Investimentos CCTVM S/A;3736,00;10;147 - ATIVA INVESTIMENTOS S.A. CTCV;Comprador
